0,100,100,-100,0,0,0,0,0,-100,100,-50,0,100,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-100,-50,-100,0,-100,0,100,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,100,100,100,100,0,-100,100,-100,0,100,-50,-100,100
-100,0,-100,100,-50,-200,-100,100,0,-100,100,0,0,100,0,0,-100,-100,0,0,100,0,100,100,0,100,0,-100,-100,0,0,100,-100,-100,0,0,-100,0,0,0,-100,0,100,100,100,0,-100,-100,200,0,-100,0,0,-100,-100,-100,0,0,100,0,0,0,-100,0,100,-100,100,100,100,-100,0,-100,0,-100,200,100,100,100,100,0,-100,-100,0,100,100,0,0,100,-100,100,-50,0,-100,0,-100,100,100,-100,0,0,100,100,0,100,-100,100,0,-100,100,-100,0,100,0,-100,-100,0,0,-100,200,0,0,-100,-100,100,0,0,-100,-100,100,-100,200,0,0,-100,100,100,100,-50,100,100,100,0,-100,100,100
0,100,100,100,-50,-100,0,0,-100,-100,0,-100,100,100,100,0,-100,100,0,100,100,-100,0,-100,-100,-100,-100,100,-100,0,-100,-100,0,0,100,-100,100,0,-100,-100,0,0,100,100,-100,-50,0,100,-100,0,-100,-50,-100,0,-100,-100,-100
-50,0,100,-100,200,0,100,0,100,-100,0,0,-100,-100,100,-100,100,100,0,100,0,-100,-200,-100,100,-50,0,100,100,100,0,-100,100,0,0,0,-100,-50,0,-100,0,100,-100,100,0,100,0,100,-100,100,0,-100,-100,200,0,-100,0,100,0,-100,0,100,-200,100,-100,-100,100,0,-100,100,200,0,0,0,100,100,100,0,0,-100,0,-100,0,0,0,-100,100,0,0,-100,-100,-200,-100,-100,0,-100,-100,0,0,-100,100,-100,-100,-100,-100,100,0,-100,0,100,-100,-100,100,-100,-50,0,-100
-100,0,-100,0,-100,-100,0,-100,-100,0,0,100,-100,-100,100,100,-100,200,100,0,0,-100,100,-50,0,100,0,100,0,-100,-100,100,-100,100,200,0,100,0,0,-100,100,-100,-100,-100,0,0,0,100,-100,0,-100,-100,200,-100,100,100,0,-100,0,0,-100,-100,0,100,-50,100,-100,-100,-100,0,100,0,0,0,-100,0,100,0,100,100,-200,200,0,0,100,-200,-100,-50,0,0,0,100,100,100,-100,0,0,100,-100,100,100,-100,-100,-100,0,0,-100,200,0,0,0,0,100,100,100,0,100,-100,100,-100,0,100,0,100,-100,100,-100,100,-100,200,0,0,100,0
-50,0,-100,100,100,0,-100,-100,0,0,0,100,100,-50,100,100,100,-50,0,0,-100,0,-100,0,0,-100,0,0,-100,200,0,100,-100,-100,-100,-50,0,-100,-200,100,-100,-100,100,100,100,0,0,100,0,-100,-100,100,100,200,0,0,0,100,0,0,100,100,-100,-50,100,-100,100,-100,-100,0,0,100,100,-100,-100,0,-100,200,0,100,-100,-200,0,0,100,200,-50,0,-100,100,200,100,-100,0,-100,-100,-100,0,100,100,0,0,-100,100,-50,0,-100,100,-100,-100,100,100,100,0,-100,0,0,0,-50,0,100,0,-100,100,100,0,100,-100,-100,100,0,-100,0,0,100
-100,-100,0,-100,-50,-100,-100,200,100,0,-100,-100,0,0,0,100,-100,0,-100,100,0,-100,-100,100,0,-100,0,0,0,0,0,100,0,0,0,100,-100,100,100,0,0,-100,-100,100,-100,0,100,100,-100,100,200,-50,0,0,0,-100,100,-50,100,0,100,-100,-100,-100,0,0,100,0,0,100,-100,100,100,0,-100,100,100,0,-100,100,-100,-50,-100,-50,0,-100,0,0,100,0,-100,100,0,-100,0,0,0,100,0,-100,0,-100,0,-100,-100,100,-100,-200,0,100,100,0,-100,0,-100,-50,-50
200,0,100,100,100,0,0,0,-100,0,0,100,-50,100,0,100,0,0,100,-100,0,0,100,100,0,-100,-50,0,0,-100,0,0,-100,100,100,0,100,0,100,100,0,-100,100,100,100,100,100,100,-50,0,100,0,-100,100,0,-100,0,-100,-100,100,100,100,-100,0,0,-100,-50,0,0,-100,-100,-200,0,-100,-200,100,-100,-50,0,-100,0,100,0,0,-100,0,-100,-100,0,-100,0,0,0,-100,100,0,-100,-100,100,0,0,-100,100,0,-100,-100,0,-100,0,-100,-50,200,-100,-200,100,0,0,-100,0,0,-100,0,-100,100,0,0,0,100,-100,100,0,0,-100,-100,200,-100,100,100,100,0,100,-100,100,-100,-100,0,0,-100,100,0,-100,-100,0,0,100,0,-100
100,-200,0,-100,0,100,-100,-100,100,200,0,0,0,-100,100,-100,200,100,100,0,100,100,-100,0,100,0,-100,0,0,100,0,100,-100,100,-50,0,0,-100,0,0,0,100,0,100,100,-100,-100,100,100,0,0,0,-100,100,0,-100,0,-100,0,100,100,-200,-100,0,100,0,-100,0,-100,100,100,0,0,0,0,-100,100,0,-100,-100,100,0,-100,-200,-50,100,-50,0,-100,0,0,0,-100,-100,100,-100,100,100,0,-100,100,-100,0,-100,100,-100,-50,0,-200,0,0,0,-100,200,100,0,-100,-100,100,-100,-100,0,100,0,200,-100,0,-100,0,0,100,200,200,100
200,-50,100,100,0,0,0,-100,-100,-100,0,100,0,0,100,0,-100,0,100,-100,100,0,100,100,100,0,0,-200,100,200,0,-100,100,100,-100,-100,0,100,-100,100,0,0,-100,-100,-100,-100,-50,0,0,100,0,0,100,100,0,-100,100,0,0,100,-100,0,100,100,100,-100,-200,0,0,-100,0,100,-100,0,100,0,0,100,0,100,100,-100,-100,-100,-100,100,-50,0,-100,-100,-100,-100,100,200,-100,-100,100,0,-100,100,100,0,0,100,0,-100,100,0,-100,0,100,100,0,0,100,-100,-100,-200,100,-200,-100,100,100,-100,0,0,0,100,200,100,100,-100,100,100,0,0
